1	488.9198083904039
2	273.8364560452433
3	226.05159135172846
4	177.1829454883545
5	163.50992851158026
6	157.08265937437554
7	154.03896743203236
8	144.89407450855046
9	140.61201064232696
10	140.29225771876494
11	137.80502409518306
12	137.4830099832833
13	136.88254193831523
14	135.75749271659822
15	137.4215169347106
16	133.4597111039308
17	132.51520007324302
18	132.66803864249943
19	132.81785513362968
20	132.63566654231357
