1	491.62027175951977
2	321.8947487961269
3	194.88260751058715
4	176.2278472581613
5	157.9496559018959
6	156.46092932205192
7	151.9480596801688
8	143.84459216781045
9	144.44308248005558
10	136.5760641187241
11	138.25683790520748
12	137.2973546596451
13	136.72328822806472
14	136.57603650226167
15	136.52838961245786
16	136.51409128322834
17	136.4932436753417
18	136.5036555090958
19	136.49462395395636
20	136.49241345776326
