1	447.86432456704193
2	291.84690646444585
3	227.74161184043422
4	172.97949037222833
5	159.02064343775993
6	160.82484825353524
7	138.78597032860472
8	136.50493239943953
9	135.08369525356915
10	134.31921087369685
11	133.30272144516576
12	133.078306777519
13	132.62829849408706
14	132.90108997388234
15	131.5117121105181
16	130.7797900594251
17	130.8347249682137
18	130.60353846809113
19	130.78510363534485
20	130.55161758079115
