1	415.2756418905537
2	276.905828467824
3	198.59287534122788
4	173.5493363486445
5	188.29043941119681
6	143.51313664455907
7	142.8857292256423
8	142.66904692828666
9	143.77400830262292
10	142.08944358340344
11	143.25816320628107
12	142.9635802237348
13	142.63997305052666
14	142.56675207141177
15	142.5512883680571
16	142.54760171998183
17	142.54666067799363
18	142.54647078746612
19	142.5464185705992
20	142.54641021590228
