1	452.8434116382975
2	273.97208122240295
3	207.81220526877937
4	174.00465939115398
5	157.10565202280975
6	157.1298519687386
7	137.23284364893135
8	134.93339025094727
9	133.93426476617017
10	134.2269939110227
11	131.94284554086252
12	131.93134851434093
13	131.78376852351286
14	131.69162269493754
15	131.6315976348285
16	131.71645079809565
17	131.5768322080897
18	131.81178270010338
19	131.62729252843585
20	131.61547933754844
